assignment_id,task_id,employee_id,role,start_date,end_date,allocated_hours
015b28d5,TSK-PRJ-032-003,EMP-0013,Lead,2026-05-05,2026-08-03,4
3898c6aa,TSK-PRJ-032-003,EMP-0042,QA,2026-05-05,2026-08-03,1
8c13ea4e,TSK-PRJ-032-004,EMP-0223,Lead,2025-09-11,2025-09-26,8
3b962ef8,TSK-PRJ-032-004,EMP-0069,QA,2025-09-11,2025-09-26,2
a38a54a9,TSK-PRJ-032-004,EMP-0087,QA,2025-09-11,2025-09-26,3
9c8a9bef,TSK-PRJ-032-005,EMP-0245,Lead,2026-04-13,2026-05-12,40
ac0792a5,TSK-PRJ-032-005,EMP-0134,Reviewer,2026-04-13,2026-05-12,5
020e308f,TSK-PRJ-032-005,EMP-0156,Reviewer,2026-04-13,2026-05-12,18
e06c0572,TSK-PRJ-032-006,EMP-0237,Lead,2026-12-09,2026-12-23,4
14386994,TSK-PRJ-032-006,EMP-0082,Reviewer,2026-12-09,2026-12-23,1
87407a4b,TSK-PRJ-032-006,EMP-0014,QA,2026-12-09,2026-12-23,1
d6755ee0,TSK-PRJ-032-007,EMP-0095,Lead,2027-02-20,2027-03-22,40
5a893ff2,TSK-PRJ-032-008,EMP-0244,Lead,2026-05-30,2026-06-27,40
2913c6bf,TSK-PRJ-032-009,EMP-0180,Lead,2025-08-01,2025-10-01,80
5bb24e92,TSK-PRJ-032-009,EMP-0177,Reviewer,2025-08-01,2025-10-01,38
b8f09edc,TSK-PRJ-032-009,EMP-0039,Support,2025-08-01,2025-10-01,28
09ff566c,TSK-PRJ-032-010,EMP-0130,Lead,2026-03-22,2026-05-16,24
6059f8d9,TSK-PRJ-032-010,EMP-0177,Support,2026-03-22,2026-05-16,5
72d0277a,TSK-PRJ-032-011,EMP-0053,Lead,2027-07-19,2027-10-10,40
05ce5bf1,TSK-PRJ-032-011,EMP-0198,Support,2027-07-19,2027-10-10,4
d1fd6505,TSK-PRJ-032-011,EMP-0047,Reviewer,2027-07-19,2027-10-10,6
c91ae994,TSK-PRJ-032-011,EMP-0084,Reviewer,2027-07-19,2027-10-10,14
df2b399a,TSK-PRJ-032-012,EMP-0079,Lead,2027-07-29,2027-09-14,8
09d955ef,TSK-PRJ-032-012,EMP-0097,Reviewer,2027-07-29,2027-09-14,1
8e816f09,TSK-PRJ-032-012,EMP-0025,Support,2027-07-29,2027-09-14,2
07ca19f0,TSK-PRJ-032-012,EMP-0089,Reviewer,2027-07-29,2027-09-14,2
43ca12ea,TSK-PRJ-032-013,EMP-0005,Lead,2027-09-12,2027-10-19,40
0916047b,TSK-PRJ-032-013,EMP-0210,Support,2027-09-12,2027-10-19,11
39ac6bf4,TSK-PRJ-032-013,EMP-0232,QA,2027-09-12,2027-10-19,9
ad65d20a,TSK-PRJ-032-014,EMP-0005,Lead,2025-06-08,2025-06-08,8
90dc33eb,TSK-PRJ-032-014,EMP-0190,Support,2025-06-08,2025-06-08,2
a4ab86aa,TSK-PRJ-032-015,EMP-0234,Lead,2025-08-18,2025-09-18,24
8db95015,TSK-PRJ-032-015,EMP-0012,Reviewer,2025-08-18,2025-09-18,8
86b15cf8,TSK-PRJ-032-016,EMP-0144,Lead,2026-04-07,2026-07-06,8
329a934b,TSK-PRJ-032-016,EMP-0238,Reviewer,2026-04-07,2026-07-06,2
64c15ed6,TSK-PRJ-032-017,EMP-0018,Lead,2026-05-28,2026-07-03,8
bc91156c,TSK-PRJ-032-018,EMP-0167,Lead,2025-09-18,2025-09-18,40
19b79b54,TSK-PRJ-032-018,EMP-0110,QA,2025-09-18,2025-09-18,11
1443e283,TSK-PRJ-032-018,EMP-0039,Reviewer,2025-09-18,2025-09-18,19
56f6ee73,TSK-PRJ-032-019,EMP-0249,Lead,2027-03-28,2027-05-11,80
80c09a5b,TSK-PRJ-032-020,EMP-0232,Lead,2027-07-09,2027-10-16,16
dc730956,TSK-PRJ-032-020,EMP-0053,Support,2027-07-09,2027-10-16,3
46bcfccd,TSK-PRJ-032-021,EMP-0181,Lead,2026-09-22,2026-09-22,16
fa0d5f07,TSK-PRJ-032-021,EMP-0095,Reviewer,2026-09-22,2026-09-22,6
b8a10364,TSK-PRJ-032-021,EMP-0002,Support,2026-09-22,2026-09-22,7
97880d9b,TSK-PRJ-032-021,EMP-0231,Support,2026-09-22,2026-09-22,6
605b82b2,TSK-PRJ-032-022,EMP-0019,Lead,2027-01-17,2027-01-17,8
41dce793,TSK-PRJ-032-023,EMP-0125,Lead,2025-08-31,2025-10-02,16
1cad2a94,TSK-PRJ-032-023,EMP-0039,QA,2025-08-31,2025-10-02,4
81971c92,TSK-PRJ-032-023,EMP-0165,QA,2025-08-31,2025-10-02,7
e7b86544,TSK-PRJ-032-023,EMP-0094,Reviewer,2025-08-31,2025-10-02,3
bef89588,TSK-PRJ-032-024,EMP-0177,Lead,2026-09-05,2026-12-30,16
4ceb32ff,TSK-PRJ-032-025,EMP-0209,Lead,2027-02-03,2027-04-05,8
b0c65f67,TSK-PRJ-032-025,EMP-0074,Support,2027-02-03,2027-04-05,3
d5468910,TSK-PRJ-032-025,EMP-0125,QA,2027-02-03,2027-04-05,3
df40268c,TSK-PRJ-032-025,EMP-0143,Reviewer,2027-02-03,2027-04-05,1
48cd8763,TSK-PRJ-032-026,EMP-0158,Lead,2027-08-30,2027-09-30,4
3f020e31,TSK-PRJ-032-026,EMP-0039,QA,2027-08-30,2027-09-30,1
4af6159b,TSK-PRJ-032-026,EMP-0030,Reviewer,2027-08-30,2027-09-30,1
22327bb3,TSK-PRJ-033-001,EMP-0090,Lead,2025-06-20,2025-06-26,8
96e54d70,TSK-PRJ-033-001,EMP-0169,Support,2025-06-20,2025-06-26,2
297491b5,TSK-PRJ-033-002,EMP-0018,Lead,2024-11-10,2024-12-04,24
d11c8c88,TSK-PRJ-033-002,EMP-0095,Support,2024-11-10,2024-12-04,11
905d27a2,TSK-PRJ-033-003,EMP-0245,Lead,2024-10-23,2024-10-30,40
8b0f2649,TSK-PRJ-033-004,EMP-0146,Lead,2025-04-07,2025-04-18,4
cc3032b0,TSK-PRJ-033-004,EMP-0059,QA,2025-04-07,2025-04-18,1
b1229d0c,TSK-PRJ-033-004,EMP-0219,Support,2025-04-07,2025-04-18,1
a6b6ef9e,TSK-PRJ-033-004,EMP-0021,QA,2025-04-07,2025-04-18,1
1f4334fa,TSK-PRJ-033-005,EMP-0179,Lead,2024-08-22,2024-09-05,24
4cda58eb,TSK-PRJ-033-005,EMP-0176,QA,2024-08-22,2024-09-05,9
6642ab4a,TSK-PRJ-033-005,EMP-0181,Support,2024-08-22,2024-09-05,3
d463faf1,TSK-PRJ-033-005,EMP-0008,Support,2024-08-22,2024-09-05,2
86d8d242,TSK-PRJ-033-006,EMP-0142,Lead,2025-01-20,2025-01-21,16
5f2bfb03,TSK-PRJ-033-006,EMP-0249,QA,2025-01-20,2025-01-21,6
d6125a39,TSK-PRJ-033-006,EMP-0059,Reviewer,2025-01-20,2025-01-21,2
58ad4c90,TSK-PRJ-033-006,EMP-0164,Support,2025-01-20,2025-01-21,4
8be0685e,TSK-PRJ-033-007,EMP-0020,Lead,2024-08-01,2024-08-26,16
20c8102e,TSK-PRJ-033-007,EMP-0226,QA,2024-08-01,2024-08-26,3
9834c72b,TSK-PRJ-033-008,EMP-0248,Lead,2025-01-17,2025-01-24,16
37072db3,TSK-PRJ-033-008,EMP-0108,Reviewer,2025-01-17,2025-01-24,6
cd1bd3ca,TSK-PRJ-033-009,EMP-0150,Lead,2025-04-04,2025-04-07,80
bb219e09,TSK-PRJ-033-010,EMP-0175,Lead,2024-12-19,2024-12-20,8
befd8fe7,TSK-PRJ-033-010,EMP-0208,Reviewer,2024-12-19,2024-12-20,3
20bad286,TSK-PRJ-033-010,EMP-0214,Support,2024-12-19,2024-12-20,1
59eb52d5,TSK-PRJ-033-010,EMP-0171,QA,2024-12-19,2024-12-20,2
55ad3f69,TSK-PRJ-033-011,EMP-0018,Lead,2024-09-23,2024-10-30,4
ddc97bb4,TSK-PRJ-033-012,EMP-0172,Lead,2025-04-18,2025-05-08,24
b1751d57,TSK-PRJ-033-012,EMP-0149,QA,2025-04-18,2025-05-08,11
d2812b0b,TSK-PRJ-033-013,EMP-0168,Lead,2025-03-27,2025-03-28,8
37dbb397,TSK-PRJ-033-014,EMP-0113,Lead,2025-08-06,2025-08-17,24
5bda1ece,TSK-PRJ-033-014,EMP-0009,Reviewer,2025-08-06,2025-08-17,5
87e4cc5c,TSK-PRJ-033-015,EMP-0154,Lead,2025-06-27,2025-07-02,80
ce8404f9,TSK-PRJ-033-015,EMP-0190,Reviewer,2025-06-27,2025-07-02,26
fff3c0f7,TSK-PRJ-033-015,EMP-0012,Support,2025-06-27,2025-07-02,35
1df1ead6,TSK-PRJ-033-015,EMP-0207,Support,2025-06-27,2025-07-02,14
1f364366,TSK-PRJ-033-016,EMP-0196,Lead,2024-08-03,2024-09-04,16
34cc1334,TSK-PRJ-033-016,EMP-0240,Reviewer,2024-08-03,2024-09-04,7
694814f7,TSK-PRJ-033-016,EMP-0121,Reviewer,2024-08-03,2024-09-04,2
d51210fd,TSK-PRJ-033-016,EMP-0008,Reviewer,2024-08-03,2024-09-04,2
1fd4322e,TSK-PRJ-033-017,EMP-0123,Lead,2025-02-21,2025-02-24,8
6dc1eb13,TSK-PRJ-033-017,EMP-0132,Reviewer,2025-02-21,2025-02-24,3
386428de,TSK-PRJ-033-018,EMP-0218,Lead,2025-05-16,2025-05-22,24
8c320ec9,TSK-PRJ-033-018,EMP-0112,Reviewer,2025-05-16,2025-05-22,10
ee8b13d8,TSK-PRJ-033-019,EMP-0016,Lead,2025-01-04,2025-02-06,40
f36f9bc7,TSK-PRJ-033-019,EMP-0041,QA,2025-01-04,2025-02-06,6
373b7c42,TSK-PRJ-033-020,EMP-0168,Lead,2024-08-07,2024-09-17,4
ab46ad96,TSK-PRJ-033-020,EMP-0166,Support,2024-08-07,2024-09-17,1
15758cf1,TSK-PRJ-033-020,EMP-0074,Support,2024-08-07,2024-09-17,1
598d77ec,TSK-PRJ-033-021,EMP-0190,Lead,2025-03-17,2025-03-23,24
89dc3fe5,TSK-PRJ-033-021,EMP-0230,QA,2025-03-17,2025-03-23,2
fe87b224,TSK-PRJ-033-021,EMP-0021,Support,2025-03-17,2025-03-23,5
28b773dc,TSK-PRJ-033-022,EMP-0101,Lead,2025-08-18,2025-08-19,80
368239f3,TSK-PRJ-033-022,EMP-0048,QA,2025-08-18,2025-08-19,26
47d6cb16,TSK-PRJ-034-001,EMP-0111,Lead,2023-08-23,2023-08-31,80
33bcd70c,TSK-PRJ-034-002,EMP-0047,Lead,2024-02-24,2024-02-27,8
151b2d19,TSK-PRJ-034-002,EMP-0027,QA,2024-02-24,2024-02-27,1
a4e4e5bb,TSK-PRJ-034-003,EMP-0047,Lead,2023-09-14,2023-10-04,80
eeef1f35,TSK-PRJ-034-003,EMP-0200,QA,2023-09-14,2023-10-04,9
88959d6e,TSK-PRJ-034-004,EMP-0186,Lead,2024-01-27,2024-01-29,24
79c3de2a,TSK-PRJ-034-004,EMP-0120,Support,2024-01-27,2024-01-29,9
aaa90e31,TSK-PRJ-034-004,EMP-0122,Support,2024-01-27,2024-01-29,7
549c9676,TSK-PRJ-034-004,EMP-0046,QA,2024-01-27,2024-01-29,11
65a2ea25,TSK-PRJ-034-005,EMP-0135,Lead,2024-03-08,2024-04-01,40
23037449,TSK-PRJ-034-005,EMP-0192,QA,2024-03-08,2024-04-01,18
70889b92,TSK-PRJ-034-005,EMP-0052,QA,2024-03-08,2024-04-01,15
f1e171f5,TSK-PRJ-034-006,EMP-0080,Lead,2024-02-25,2024-02-28,80
62428a16,TSK-PRJ-034-006,EMP-0110,Support,2024-02-25,2024-02-28,39
1a955c4f,TSK-PRJ-034-006,EMP-0158,Reviewer,2024-02-25,2024-02-28,21
20e0e7d1,TSK-PRJ-034-007,EMP-0113,Lead,2023-12-19,2024-01-02,16
50508d26,TSK-PRJ-034-007,EMP-0215,Support,2023-12-19,2024-01-02,5
655214af,TSK-PRJ-034-007,EMP-0056,QA,2023-12-19,2024-01-02,7
dc78a20c,TSK-PRJ-034-008,EMP-0016,Lead,2024-01-02,2024-01-08,4
6b9d7759,TSK-PRJ-034-008,EMP-0138,Support,2024-01-02,2024-01-08,1
3c900f09,TSK-PRJ-034-008,EMP-0020,Reviewer,2024-01-02,2024-01-08,1
e7be06b2,TSK-PRJ-034-009,EMP-0091,Lead,2024-02-22,2024-02-28,16
61ab57d8,TSK-PRJ-034-009,EMP-0206,Support,2024-02-22,2024-02-28,7
8abbd74f,TSK-PRJ-034-010,EMP-0157,Lead,2023-10-18,2023-10-19,16
074ad024,TSK-PRJ-034-010,EMP-0201,Support,2023-10-18,2023-10-19,6
d7d0e5f3,TSK-PRJ-034-010,EMP-0234,QA,2023-10-18,2023-10-19,3
0a91d7bd,TSK-PRJ-034-011,EMP-0177,Lead,2024-03-05,2024-03-29,24
a8051a2f,TSK-PRJ-034-011,EMP-0139,Support,2024-03-05,2024-03-29,3
3edaf6e2,TSK-PRJ-034-012,EMP-0195,Lead,2023-09-15,2023-09-30,16
3ff466c3,TSK-PRJ-034-013,EMP-0022,Lead,2023-11-26,2023-12-04,24
5e8c22f2,TSK-PRJ-034-013,EMP-0108,Support,2023-11-26,2023-12-04,6
534953cc,TSK-PRJ-034-014,EMP-0137,Lead,2024-03-31,2024-04-02,80
983de328,TSK-PRJ-034-015,EMP-0063,Lead,2024-02-29,2024-03-03,40
d1b3f6b1,TSK-PRJ-034-015,EMP-0176,Support,2024-02-29,2024-03-03,13
33035d5b,TSK-PRJ-034-016,EMP-0239,Lead,2023-08-23,2023-08-31,8
d6262706,TSK-PRJ-034-016,EMP-0240,QA,2023-08-23,2023-08-31,1
3d8e3a9c,TSK-PRJ-034-017,EMP-0169,Lead,2024-06-15,2024-07-05,24
f46ae965,TSK-PRJ-034-017,EMP-0240,Support,2024-06-15,2024-07-05,3
ab8f8ef2,TSK-PRJ-034-017,EMP-0034,Reviewer,2024-06-15,2024-07-05,11
ae7e542e,TSK-PRJ-034-018,EMP-0184,Lead,2024-02-09,2024-02-23,16
4ed3e5ff,TSK-PRJ-034-019,EMP-0112,Lead,2023-12-05,2023-12-05,80
079778f0,TSK-PRJ-034-020,EMP-0100,Lead,2024-04-18,2024-05-01,8
4ad0f817,TSK-PRJ-034-020,EMP-0024,Reviewer,2024-04-18,2024-05-01,2
aceb24d2,TSK-PRJ-034-021,EMP-0243,Lead,2024-04-24,2024-05-21,4
7362f791,TSK-PRJ-034-022,EMP-0016,Lead,2024-04-25,2024-05-16,24
eb977e3f,TSK-PRJ-034-022,EMP-0188,Support,2024-04-25,2024-05-16,3
e37e0288,TSK-PRJ-034-022,EMP-0042,QA,2024-04-25,2024-05-16,7
d2636829,TSK-PRJ-034-023,EMP-0064,Lead,2023-11-22,2023-11-26,24
ca9bb3ca,TSK-PRJ-034-024,EMP-0072,Lead,2024-06-24,2024-07-14,24
805d792b,TSK-PRJ-034-024,EMP-0109,Support,2024-06-24,2024-07-14,3
3e969abd,TSK-PRJ-034-024,EMP-0013,Support,2024-06-24,2024-07-14,9
e2ba06e6,TSK-PRJ-034-025,EMP-0085,Lead,2024-03-06,2024-03-20,16
c906f88b,TSK-PRJ-034-025,EMP-0110,Reviewer,2024-03-06,2024-03-20,7
b4aeaec9,TSK-PRJ-034-025,EMP-0214,QA,2024-03-06,2024-03-20,4
551fea2e,TSK-PRJ-034-025,EMP-0201,Support,2024-03-06,2024-03-20,5
769cfef7,TSK-PRJ-035-001,EMP-0103,Lead,2024-05-06,2024-05-15,8
6136ff3f,TSK-PRJ-035-001,EMP-0126,Reviewer,2024-05-06,2024-05-15,3
7405da66,TSK-PRJ-035-002,EMP-0085,Lead,2025-05-25,2025-08-29,80
d3c94b8e,TSK-PRJ-035-002,EMP-0181,Reviewer,2025-05-25,2025-08-29,25
05f24940,TSK-PRJ-035-002,EMP-0207,Support,2025-05-25,2025-08-29,11
61bd1beb,TSK-PRJ-035-003,EMP-0031,Lead,2025-02-14,2025-02-25,80
efb4303d,TSK-PRJ-035-003,EMP-0196,Reviewer,2025-02-14,2025-02-25,35
ac7cf876,TSK-PRJ-035-004,EMP-0115,Lead,2024-03-28,2024-04-10,40
efbe34cb,TSK-PRJ-035-004,EMP-0046,QA,2024-03-28,2024-04-10,14
6d318c22,TSK-PRJ-035-004,EMP-0019,Reviewer,2024-03-28,2024-04-10,14
6bbd8ecf,TSK-PRJ-035-004,EMP-0030,QA,2024-03-28,2024-04-10,14
5f5907ac,TSK-PRJ-035-005,EMP-0043,Lead,2024-03-17,2024-03-24,4
bc3941df,TSK-PRJ-035-006,EMP-0193,Lead,2026-01-10,2026-03-19,16
c363f434,TSK-PRJ-035-006,EMP-0054,Reviewer,2026-01-10,2026-03-19,7
4569a49c,TSK-PRJ-035-007,EMP-0014,Lead,2024-05-12,2024-05-24,8
b58a1a10,TSK-PRJ-035-007,EMP-0010,Reviewer,2024-05-12,2024-05-24,1
ac282dd0,TSK-PRJ-035-008,EMP-0142,Lead,2025-12-10,2026-01-14,24
c0a7ac50,TSK-PRJ-035-009,EMP-0107,Lead,2024-01-25,2024-03-02,4
919d2f6c,TSK-PRJ-035-009,EMP-0114,Reviewer,2024-01-25,2024-03-02,1
83c9c11c,TSK-PRJ-035-009,EMP-0150,Reviewer,2024-01-25,2024-03-02,1
9543e9ca,TSK-PRJ-035-010,EMP-0106,Lead,2025-11-16,2025-12-07,80
0cd24fdd,TSK-PRJ-035-010,EMP-0023,Support,2025-11-16,2025-12-07,20
11379e40,TSK-PRJ-035-010,EMP-0215,Support,2025-11-16,2025-12-07,36
27c7166f,TSK-PRJ-035-010,EMP-0169,Reviewer,2025-11-16,2025-12-07,30
7cff3b35,TSK-PRJ-035-011,EMP-0237,Lead,2024-12-13,2025-02-07,4
377bae52,TSK-PRJ-035-011,EMP-0156,Reviewer,2024-12-13,2025-02-07,1
1f2b2c8d,TSK-PRJ-035-012,EMP-0045,Lead,2024-03-13,2024-03-16,80
ad5009cd,TSK-PRJ-035-012,EMP-0193,QA,2024-03-13,2024-03-16,22
2524fd51,TSK-PRJ-035-012,EMP-0168,QA,2024-03-13,2024-03-16,34
1857d14b,TSK-PRJ-035-012,EMP-0207,Support,2024-03-13,2024-03-16,38
ce8987fb,TSK-PRJ-035-013,EMP-0175,Lead,2024-06-04,2024-07-18,8
db22e3dd,TSK-PRJ-035-013,EMP-0196,QA,2024-06-04,2024-07-18,2
88c6f51b,TSK-PRJ-035-013,EMP-0055,Support,2024-06-04,2024-07-18,2
20ea5176,TSK-PRJ-035-014,EMP-0226,Lead,2025-07-23,2025-07-27,40
00b2c0cd,TSK-PRJ-035-014,EMP-0081,Reviewer,2025-07-23,2025-07-27,16
f481503e,TSK-PRJ-035-015,EMP-0071,Lead,2026-02-18,2026-03-03,40
5caea0f0,TSK-PRJ-035-016,EMP-0200,Lead,2024-02-15,2024-04-06,40
0209f205,TSK-PRJ-035-016,EMP-0021,QA,2024-02-15,2024-04-06,13
f7185b8c,TSK-PRJ-035-016,EMP-0218,Reviewer,2024-02-15,2024-04-06,6
70857047,TSK-PRJ-035-017,EMP-0079,Lead,2024-10-06,2024-10-25,16
bfd8ae38,TSK-PRJ-035-018,EMP-0128,Lead,2024-05-22,2024-07-14,8
21943022,TSK-PRJ-035-018,EMP-0169,Reviewer,2024-05-22,2024-07-14,1
16255fc9,TSK-PRJ-035-019,EMP-0166,Lead,2025-02-20,2025-04-28,8
84b15881,TSK-PRJ-035-019,EMP-0079,QA,2025-02-20,2025-04-28,2
82a754a8,TSK-PRJ-035-019,EMP-0105,Reviewer,2025-02-20,2025-04-28,1
fcae3ee8,TSK-PRJ-035-019,EMP-0127,Reviewer,2025-02-20,2025-04-28,1
6fbd6f6b,TSK-PRJ-035-020,EMP-0106,Lead,2024-02-06,2024-03-23,80
1496ba9f,TSK-PRJ-035-020,EMP-0054,Reviewer,2024-02-06,2024-03-23,24
336f386c,TSK-PRJ-035-020,EMP-0046,Reviewer,2024-02-06,2024-03-23,38
d8830f03,TSK-PRJ-035-020,EMP-0193,Support,2024-02-06,2024-03-23,36
75fce80c,TSK-PRJ-035-021,EMP-0084,Lead,2024-03-14,2024-03-19,24
3ef85af4,TSK-PRJ-035-022,EMP-0095,Lead,2025-09-01,2025-09-19,4
233b4744,TSK-PRJ-035-022,EMP-0133,QA,2025-09-01,2025-09-19,1
be6bca4c,TSK-PRJ-035-023,EMP-0053,Lead,2024-06-17,2024-07-20,4
6d3dea46,TSK-PRJ-035-023,EMP-0121,QA,2024-06-17,2024-07-20,1
cd2fcca3,TSK-PRJ-035-023,EMP-0200,QA,2024-06-17,2024-07-20,1
3f3de20a,TSK-PRJ-035-024,EMP-0051,Lead,2025-12-10,2026-01-22,4
a8c3e448,TSK-PRJ-035-024,EMP-0193,QA,2025-12-10,2026-01-22,1
dc828824,TSK-PRJ-035-024,EMP-0078,Reviewer,2025-12-10,2026-01-22,1
520b81d7,TSK-PRJ-035-025,EMP-0111,Lead,2024-03-11,2024-03-20,80
6c8200e1,TSK-PRJ-035-025,EMP-0219,QA,2024-03-11,2024-03-20,37
1c396065,TSK-PRJ-035-026,EMP-0108,Lead,2024-12-03,2025-01-29,80
1c1611c5,TSK-PRJ-035-027,EMP-0172,Lead,2026-01-15,2026-02-08,24
187bce0a,TSK-PRJ-035-027,EMP-0016,QA,2026-01-15,2026-02-08,9
88e8c3b6,TSK-PRJ-036-001,EMP-0099,Lead,2023-11-02,2023-11-02,16
2c125b94,TSK-PRJ-036-002,EMP-0029,Lead,2024-01-03,2024-01-03,40
bcf1cef2,TSK-PRJ-036-003,EMP-0246,Lead,2023-10-08,2023-10-09,80
498e21b5,TSK-PRJ-036-003,EMP-0220,QA,2023-10-08,2023-10-09,35
55707d50,TSK-PRJ-036-003,EMP-0101,Reviewer,2023-10-08,2023-10-09,35
48831d06,TSK-PRJ-036-004,EMP-0124,Lead,2023-12-11,2023-12-22,16
7930171e,TSK-PRJ-036-004,EMP-0244,Reviewer,2023-12-11,2023-12-22,4
6a730cdd,TSK-PRJ-036-004,EMP-0205,Support,2023-12-11,2023-12-22,7
8148774d,TSK-PRJ-036-004,EMP-0005,Reviewer,2023-12-11,2023-12-22,2
4d3092bb,TSK-PRJ-036-005,EMP-0220,Lead,2024-01-18,2024-01-19,4
6d8a7a6e,TSK-PRJ-036-005,EMP-0234,Reviewer,2024-01-18,2024-01-19,1
b577dd1b,TSK-PRJ-036-006,EMP-0117,Lead,2023-12-12,2023-12-14,16
1d6a1c2a,TSK-PRJ-036-006,EMP-0020,Support,2023-12-12,2023-12-14,6
dae20e52,TSK-PRJ-036-006,EMP-0052,QA,2023-12-12,2023-12-14,7
9d62e6bf,TSK-PRJ-036-007,EMP-0064,Lead,2024-01-18,2024-01-21,40
2d48e2b4,TSK-PRJ-036-007,EMP-0070,Support,2024-01-18,2024-01-21,7
e4f00852,TSK-PRJ-036-008,EMP-0084,Lead,2023-09-05,2023-09-11,8
829625bc,TSK-PRJ-036-008,EMP-0079,QA,2023-09-05,2023-09-11,1
f559eed1,TSK-PRJ-036-008,EMP-0027,Reviewer,2023-09-05,2023-09-11,2
0a3c845b,TSK-PRJ-036-009,EMP-0159,Lead,2024-01-27,2024-02-11,8
0ede9950,TSK-PRJ-036-009,EMP-0206,QA,2024-01-27,2024-02-11,1
57272e5f,TSK-PRJ-036-009,EMP-0156,Support,2024-01-27,2024-02-11,3
c39f26ff,TSK-PRJ-036-009,EMP-0071,Support,2024-01-27,2024-02-11,1
0dcb8393,TSK-PRJ-036-010,EMP-0002,Lead,2023-10-10,2023-10-14,80
6a711aa0,TSK-PRJ-036-011,EMP-0156,Lead,2023-10-24,2023-10-25,4
9ea1fc15,TSK-PRJ-036-012,EMP-0187,Lead,2023-09-14,2023-09-27,16
b0925999,TSK-PRJ-036-012,EMP-0157,Support,2023-09-14,2023-09-27,6
7d8a0f18,TSK-PRJ-036-012,EMP-0066,Support,2023-09-14,2023-09-27,1
7ab4ab80,TSK-PRJ-036-013,EMP-0088,Lead,2023-10-19,2023-10-19,8
3a7d2d30,TSK-PRJ-036-013,EMP-0111,QA,2023-10-19,2023-10-19,3
56e718d1,TSK-PRJ-036-014,EMP-0082,Lead,2023-11-05,2023-11-15,40
cd38b6af,TSK-PRJ-036-014,EMP-0031,QA,2023-11-05,2023-11-15,7
ec117d68,TSK-PRJ-036-015,EMP-0093,Lead,2023-10-13,2023-10-21,80
3fb8374f,TSK-PRJ-036-015,EMP-0008,QA,2023-10-13,2023-10-21,25
16577ed1,TSK-PRJ-036-015,EMP-0022,Reviewer,2023-10-13,2023-10-21,9
c6cb0762,TSK-PRJ-036-016,EMP-0079,Lead,2023-11-21,2023-12-06,40
22a5b3cc,TSK-PRJ-036-016,EMP-0222,QA,2023-11-21,2023-12-06,16
fa3b829f,TSK-PRJ-036-016,EMP-0077,Reviewer,2023-11-21,2023-12-06,12
720e9ac0,TSK-PRJ-036-016,EMP-0113,Reviewer,2023-11-21,2023-12-06,16
5ddf0828,TSK-PRJ-036-017,EMP-0196,Lead,2023-11-23,2023-11-24,80
f301b46d,TSK-PRJ-036-017,EMP-0106,Reviewer,2023-11-23,2023-11-24,30
e06f5497,TSK-PRJ-036-017,EMP-0034,QA,2023-11-23,2023-11-24,11
a1bbe389,TSK-PRJ-036-017,EMP-0135,QA,2023-11-23,2023-11-24,12
e457f15f,TSK-PRJ-036-018,EMP-0056,Lead,2024-01-11,2024-01-13,8
fa9d25cd,TSK-PRJ-036-019,EMP-0067,Lead,2023-09-12,2023-10-02,80
ae1b0ed0,TSK-PRJ-036-019,EMP-0243,Support,2023-09-12,2023-10-02,28
4fb77ab7,TSK-PRJ-036-020,EMP-0169,Lead,2023-12-15,2023-12-20,24
dcc202e5,TSK-PRJ-036-020,EMP-0132,Reviewer,2023-12-15,2023-12-20,7
af06f6b1,TSK-PRJ-036-021,EMP-0064,Lead,2023-08-28,2023-08-30,24
95dd68c5,TSK-PRJ-036-021,EMP-0177,Reviewer,2023-08-28,2023-08-30,5
bfd53346,TSK-PRJ-036-021,EMP-0118,Reviewer,2023-08-28,2023-08-30,11
850fc700,TSK-PRJ-036-022,EMP-0204,Lead,2023-09-12,2023-09-17,40
0e12796b,TSK-PRJ-036-022,EMP-0021,Reviewer,2023-09-12,2023-09-17,9
abd82c53,TSK-PRJ-036-022,EMP-0161,Support,2023-09-12,2023-09-17,16
09011d61,TSK-PRJ-036-022,EMP-0225,Support,2023-09-12,2023-09-17,13
55d84fa3,TSK-PRJ-036-023,EMP-0181,Lead,2023-09-10,2023-09-11,40
2ee4ab9d,TSK-PRJ-036-023,EMP-0017,Support,2023-09-10,2023-09-11,15
1d04bbb7,TSK-PRJ-036-023,EMP-0112,QA,2023-09-10,2023-09-11,19
32b6818b,TSK-PRJ-036-023,EMP-0152,Support,2023-09-10,2023-09-11,14
229d193d,TSK-PRJ-036-024,EMP-0058,Lead,2023-09-26,2023-10-02,40
0d900bd4,TSK-PRJ-036-025,EMP-0026,Lead,2023-11-21,2023-11-25,4
02c17b29,TSK-PRJ-036-026,EMP-0083,Lead,2023-12-13,2023-12-18,40
480c4dd9,TSK-PRJ-036-026,EMP-0079,Support,2023-12-13,2023-12-18,12
5c11434f,TSK-PRJ-036-026,EMP-0250,Reviewer,2023-12-13,2023-12-18,18
80663cff,TSK-PRJ-036-026,EMP-0208,Reviewer,2023-12-13,2023-12-18,13
823f0f2a,TSK-PRJ-036-027,EMP-0057,Lead,2023-11-10,2023-11-10,80
b7554a43,TSK-PRJ-036-027,EMP-0159,QA,2023-11-10,2023-11-10,34
